class,aa_000,ac_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000,ad_000,cf_000,cg_000,ch_000,co_000,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000
neg,82566,906.0,0.0,0.0,0.0,0.0,0.0,1108.0,228544.0,3598724.0,2116590.0,86082.0,0.0,0.0,2630146.0,0.0,0.0,0.0,1766.0,2360.0,5725496.0,5177878.0,652626.0,373566.0,0.0,0.0,0.0,0.0,818.0,232.0,0.0,0.0,0.0,0.0,604.0,74472.0,136850.0,57986.0,5761136.0,0.0,5410.0,1700.0,2120.0,5264.0,417732.0,5561346.0,37420.0,56.0,0.0,0.0,1850058.0,1933040.0,1153234.0,569810.0,279684.0,143116.0,82282.0,19824.0,0.0,0.0,6382010.0,0.0,92.0,1060.0,6.0,2630146.0,69870.0,286296.0,363916.0,146440.0,104180.0,102460.0,30960.0,82565.55,6382010.0,6382010.0,6413794.0,20567.0,197690.0,23462.0,312420.0,6031048.0,1209600.0,191718.0,5092729.92,0.0,929976.96,0.0,0.0,0.0,0.0,16074.0,1481124.0,3128886.0,1171926.0,178902.0,44538.0,9532.0,66.0,10.0,6382010.0,13240.0,1944.0,6240.0,697250.0,370944.0,4208524.0,717748.0,15158.0,0.0,0.0,6098.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34688.0,65754.0,13302.0,0.0,0.0,218266.0,36460.0,1468380.0,323028.0,0.0,0.0,0.0,0.0,4305610.0,3645.7,4110.0,1007014.0,1329276.0,637338.0,322872.0,856554.0,943390.0,658466.0,216572.0,59542.0,24.0,0.0,0.0,898.0,0.0,258.0,0.0,4.0,1110.0,668.0,4717364.0,199082.0,0.0,21632.0,0.0,36.0,5161264.0
pos,972968,0.0,0.0,0.0,0.0,0.0,0.0,14556.0,1074268.0,14126444.0,34200914.0,11355414.0,176902.0,2468.0,32391902.0,0.0,0.0,,24548.0,42336.0,52541362.0,45095206.0,10355894.0,6576802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200718.0,9943336.0,43856700.0,6950212.0,0.0,54396.0,41288.0,71858.0,116206.0,7128484.0,51791752.0,1746936.0,38.0,8.0,0.0,20634398.0,10960334.0,5536476.0,4709134.0,4240712.0,4367594.0,5196604.0,4540116.0,725910.0,39688.0,62927870.0,650.0,6316.0,1266.0,568.0,32391902.0,947254.0,5356758.0,4951104.0,206500.0,157080.0,184940.0,207260.0,972968.89,62927870.0,62927870.0,62262902.0,447005.0,20874672.0,,1143700.0,60950966.0,1209600.0,0.0,55480838.4,0.0,5422826.88,0.0,0.0,0.0,400.0,135222.0,5202482.0,23927022.0,25841808.0,5243172.0,484816.0,110208.0,5836.0,0.0,62927870.0,52998.0,10812.0,4228618.0,2980988.0,11082622.0,38206728.0,4277420.0,110778.0,2.0,0.0,30368.0,1120.0,,,,,,,,,565666.0,1004910.0,168652.0,0.0,0.0,2265664.0,403862.0,60077240.0,34312472.0,0.0,0.0,0.0,0.0,,18217.68,20492.0,5715774.0,12409620.0,9668892.0,4390404.0,8017142.0,5518066.0,4355112.0,3197266.0,7216638.0,462052.0,0.0,0.0,,,,,,,,,,,,,,
neg,2084,16.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,8624.0,141772.0,8572.0,0.0,0.0,69924.0,0.0,0.0,0.0,0.0,0.0,146980.0,132198.0,20840.0,10308.0,0.0,0.0,0.0,0.0,60.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,34340.0,32374.0,92398.0,0.0,1158.0,46.0,50.0,3418.0,68194.0,86168.0,76.0,2.0,0.0,0.0,75898.0,60532.0,16460.0,4046.0,1310.0,450.0,416.0,0.0,0.0,0.0,167868.0,0.0,382.0,394.0,2.0,69924.0,2012.0,7042.0,13708.0,,,,20360.0,2083.39,167868.0,167868.0,170618.0,406.0,0.0,16418.0,167420.0,159112.0,1209600.0,4322.0,123779.52,0.0,34128.96,0.0,0.0,0.0,0.0,0.0,3026.0,61248.0,90002.0,4250.0,526.0,60.0,0.0,4.0,167868.0,1298.0,22.0,82.0,12402.0,8074.0,105778.0,30416.0,1040.0,0.0,0.0,186.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,302.0,118.0,0.0,0.0,3424.0,1570.0,880.0,92.0,0.0,0.0,0.0,0.0,1083610.0,87.78,104.0,37626.0,22680.0,12774.0,9272.0,35688.0,40596.0,438.0,32.0,6.0,0.0,0.0,0.0,16.0,2.0,10.0,0.0,0.0,28.0,90.0,124740.0,44712.0,0.0,0.0,0.0,20.0,124892.0
neg,10534,2130706432.0,0.0,0.0,0.0,0.0,0.0,10070.0,69070.0,262886.0,326550.0,1622.0,0.0,0.0,249164.0,0.0,0.0,0.0,5506.0,7646.0,643182.0,619974.0,49004.0,22232.0,0.0,0.0,0.0,0.0,1022.0,270.0,36494.0,13000.0,9532.0,17214.0,5010.0,65488.0,183658.0,163488.0,176314.0,0.0,710.0,152.0,146.0,240.0,33470.0,614306.0,13292.0,4406.0,2598.0,878.0,257738.0,299960.0,73428.0,26236.0,8902.0,2794.0,1006.0,134.0,0.0,0.0,697858.0,16.0,28.0,908.0,0.0,249164.0,3730.0,20898.0,27874.0,,,,48160.0,10534.46,697858.0,697858.0,699228.0,2307.0,156710.0,69340.0,696440.0,670198.0,1209600.0,0.0,566526.72,0.0,105237.12,0.0,68.0,0.0,0.0,31728.0,142780.0,377794.0,112730.0,3620.0,1086.0,452.0,8.0,16.0,697858.0,530.0,48.0,37732.0,100246.0,32876.0,343522.0,152602.0,2628.0,14.0,0.0,336.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2114.0,878.0,962.0,0.0,0.0,7510.0,1634.0,14235920.0,1501408.0,206240.0,2188.0,0.0,0.0,9536400.0,296.96,174.0,108476.0,41684.0,62344.0,65688.0,281878.0,97820.0,8498.0,1688.0,2078.0,44.0,0.0,0.0,,,,,,,,,,,,,,
neg,4006,40.0,0.0,0.0,0.0,0.0,0.0,0.0,24606.0,197536.0,125310.0,1710.0,0.0,0.0,163906.0,0.0,0.0,0.0,0.0,0.0,326798.0,295350.0,64254.0,18032.0,0.0,0.0,0.0,0.0,152.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77164.0,271998.0,0.0,1368.0,166.0,288.0,344.0,8800.0,338192.0,4.0,0.0,0.0,0.0,175716.0,60942.0,69086.0,30160.0,7368.0,2922.0,1472.0,1318.0,178.0,0.0,391168.0,16.0,64.0,100.0,0.0,163906.0,3390.0,25584.0,38104.0,,,,63020.0,4005.87,391168.0,391168.0,387288.0,1452.0,0.0,38022.0,389640.0,349162.0,1209600.0,3958.0,,,,86016.0,,0.0,0.0,4602.0,134808.0,194180.0,14260.0,1084.0,228.0,0.0,0.0,16.0,391168.0,1526.0,72.0,10656.0,46732.0,78742.0,210274.0,1160.0,0.0,0.0,0.0,378.0,144.0,0.0,0.0,140.0,119148.0,0.0,0.0,0.0,0.0,2120.0,440.0,90.0,106384.0,18782.0,2882.0,568.0,1200.0,144.0,344424.0,62.0,0.0,0.0,3005870.0,0.0,0.0,160806.0,20292.0,8556.0,3806.0,12252.0,23198.0,30018.0,90036.0,198.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,10.0,52.0,78.0,190886.0,49092.0,0.0,12.0,0.0,0.0,196160.0
neg,7364,300.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,177658.0,312748.0,21812.0,0.0,0.0,215610.0,0.0,0.0,0.0,0.0,0.0,497512.0,420578.0,162738.0,58262.0,0.0,0.0,0.0,0.0,742.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,206100.0,278248.0,28294.0,0.0,586.0,222.0,300.0,6048.0,307780.0,197678.0,28.0,0.0,0.0,0.0,174810.0,157090.0,42516.0,25742.0,19958.0,18262.0,23312.0,49564.0,1388.0,0.0,660434.0,40.0,504.0,96.0,0.0,215610.0,6442.0,107846.0,54276.0,,,,160880.0,7363.11,660434.0,660434.0,660206.0,3004.0,2756.0,64826.0,658520.0,512642.0,1209600.0,15226.0,436863.36,0.0,75212.16,0.0,0.0,0.0,0.0,0.0,21722.0,284042.0,191378.0,12176.0,2726.0,564.0,34.0,6.0,660434.0,1248.0,156.0,5038.0,41920.0,22774.0,251270.0,182720.0,7396.0,120.0,0.0,552.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160.0,5500.0,934.0,0.0,0.0,13144.0,1630.0,1031680.0,128452.0,0.0,0.0,0.0,0.0,1166160.0,367.9,368.0,80976.0,99334.0,63504.0,30134.0,58194.0,128868.0,23168.0,11670.0,16756.0,38.0,0.0,0.0,266.0,0.0,34.0,0.0,2.0,538.0,472.0,139338.0,82294.0,0.0,6100.0,0.0,26.0,444254.0
neg,122770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180288.0,4843834.0,6442062.0,1826382.0,82238.0,200.0,6467006.0,0.0,0.0,0.0,0.0,0.0,10524246.0,7391550.0,5230108.0,2277060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337064.0,13037722.0,218.0,0.0,26656.0,14114.0,19470.0,67324.0,8516544.0,4730780.0,100.0,16.0,0.0,0.0,4733414.0,2242402.0,754894.0,532496.0,498532.0,528842.0,671342.0,1480266.0,1581726.0,351090.0,15762472.0,0.0,382.0,414.0,1834.0,6467006.0,284892.0,2659590.0,2550750.0,356060.0,480600.0,434300.0,379560.0,122770.97,15762472.0,15762472.0,15103714.0,104177.0,1106122.0,56656.0,1165340.0,13375004.0,1209600.0,0.0,10226829.12,6299.52,3108380.16,0.0,0.0,0.0,0.0,8792.0,1211506.0,5954160.0,4811702.0,1179588.0,182166.0,26728.0,362.0,1122.0,15762472.0,28348.0,6954.0,1871298.0,1574128.0,2295092.0,7208522.0,385458.0,5204.0,0.0,0.0,24752.0,1866.0,0.0,0.0,10640.0,11878.0,0.0,0.0,0.0,0.0,224102.0,85204.0,14110.0,0.0,0.0,434244.0,69270.0,17324440.0,4289024.0,0.0,0.0,0.0,0.0,83545370.0,16133.4,14928.0,3221564.0,5377186.0,1704246.0,575680.0,809886.0,479430.0,353594.0,247110.0,550690.0,55618.0,0.0,0.0,,,,,,,,,,,,,,
neg,34878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,257630.0,1832204.0,293556.0,0.0,0.0,1184710.0,0.0,0.0,0.0,0.0,0.0,2119040.0,1873338.0,482442.0,195332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5196.0,407012.0,866636.0,1104880.0,0.0,4650.0,3776.0,6104.0,8930.0,934150.0,1426100.0,14.0,0.0,0.0,0.0,920254.0,367296.0,271126.0,256626.0,236200.0,193988.0,114942.0,22182.0,1088.0,22.0,2601904.0,188.0,782.0,214.0,302.0,1184710.0,33600.0,277434.0,201634.0,213920.0,236380.0,1310700.0,27280.0,34877.9,2601904.0,2601904.0,2574852.0,14841.0,156590.0,14730.0,177500.0,2383724.0,1209600.0,0.0,2093292.48,0.0,285311.04,,,0.0,0.0,0.0,31364.0,891472.0,1337094.0,113636.0,8412.0,1722.0,24.0,0.0,2601904.0,3764.0,356.0,171482.0,120538.0,434452.0,1592320.0,58266.0,2546.0,0.0,0.0,1422.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17656.0,39408.0,7528.0,0.0,0.0,97800.0,15244.0,6189660.0,909566.0,0.0,0.0,0.0,0.0,33877970.0,,,298994.0,433794.0,335882.0,212442.0,533362.0,459808.0,104468.0,4706.0,268.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,29574,566.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,161606.0,1305734.0,418346.0,10008.0,506.0,797716.0,0.0,0.0,0.0,0.0,0.0,1717282.0,1509040.0,287366.0,176830.0,0.0,0.0,532.0,0.0,510.0,104.0,0.0,0.0,0.0,0.0,0.0,19258.0,878174.0,985450.0,14040.0,0.0,1362.0,1372.0,1818.0,100102.0,1431308.0,360946.0,14.0,0.0,0.0,0.0,570828.0,492768.0,213556.0,145810.0,107804.0,89760.0,118978.0,157418.0,0.0,0.0,2004874.0,14.0,16.0,38.0,6.0,797716.0,20072.0,167252.0,118996.0,176680.0,,,107600.0,29574.44,2004874.0,2004874.0,2005610.0,13050.0,6086.0,77504.0,792000.0,1896922.0,1209600.0,45732.0,1739254.08,0.0,155709.12,0.0,0.0,0.0,0.0,0.0,75004.0,355060.0,1061544.0,386558.0,16396.0,2208.0,152.0,70.0,2004874.0,2250.0,294.0,52802.0,111286.0,82442.0,1405710.0,233416.0,8608.0,114.0,0.0,1282.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11358.0,16178.0,2890.0,0.0,0.0,46710.0,7756.0,4254360.0,546298.0,0.0,0.0,0.0,0.0,0.0,654.06,694.0,165796.0,368264.0,296290.0,135324.0,449646.0,198690.0,110164.0,68854.0,97170.0,6724.0,0.0,0.0,532.0,2.0,36.0,0.0,66.0,884.0,254.0,904064.0,898.0,0.0,20796.0,0.0,76.0,1750660.0
neg,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.0,95312.0,16642.0,0.0,0.0,0.0,55724.0,0.0,104.0,0.0,0.0,0.0,108322.0,100872.0,18454.0,4974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712.0,80676.0,3322.0,27152.0,0.0,2294.0,94.0,94.0,112.0,660.0,111606.0,2.0,0.0,0.0,0.0,51750.0,43052.0,11834.0,6252.0,974.0,420.0,450.0,122.0,8.0,0.0,126790.0,46.0,744.0,280.0,12.0,55724.0,932.0,11434.0,6974.0,1310700.0,1310700.0,1310700.0,18200.0,1955.75,126790.0,126790.0,,383.0,2958.0,12522.0,126540.0,,1209600.0,0.0,104912.64,0.0,7693.44,,,0.0,0.0,222.0,62500.0,48230.0,3206.0,506.0,178.0,20.0,0.0,0.0,126790.0,2252.0,12.0,1278.0,5606.0,4440.0,67188.0,33108.0,976.0,2.0,0.0,90.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,772.0,276.0,0.0,0.0,2726.0,616.0,255340.0,28360.0,0.0,0.0,0.0,0.0,955780.0,,,10812.0,12732.0,7950.0,5026.0,25692.0,52590.0,56.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,36176,0.0,0.0,0.0,0.0,0.0,0.0,4478.0,111476.0,981864.0,1122986.0,249028.0,3486.0,384.0,1187458.0,0.0,64.0,,2342.0,3254.0,2211960.0,1943208.0,643430.0,205804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,17144.0,16766.0,20784.0,28010.0,711254.0,690214.0,988968.0,0.0,7102.0,5834.0,13460.0,27478.0,853592.0,1551548.0,14688.0,0.0,0.0,0.0,915868.0,388584.0,270622.0,205472.0,148230.0,144370.0,220884.0,156488.0,22918.0,266.0,2858328.0,40.0,86.0,206.0,378.0,1187458.0,35122.0,437470.0,204648.0,272540.0,257340.0,0.0,107160.0,36176.84,2858328.0,2858328.0,,16831.0,144390.0,,431940.0,,1209600.0,0.0,2172229.44,0.0,298345.92,,,0.0,0.0,28786.0,517636.0,1117942.0,743128.0,58662.0,6210.0,1330.0,8.0,0.0,2858328.0,1882.0,342.0,89258.0,122512.0,134048.0,1852626.0,261648.0,11376.0,10.0,0.0,1352.0,146.0,,,,,,,,,19642.0,35456.0,6844.0,0.0,0.0,103620.0,13952.0,5409380.0,905868.0,0.0,0.0,0.0,0.0,,,,315050.0,416366.0,375512.0,225722.0,597304.0,471270.0,67930.0,3396.0,158.0,994.0,0.0,0.0,,,,,,,,,,,,,,
neg,99966,2130706438.0,0.0,0.0,0.0,0.0,0.0,4548.0,637420.0,4066468.0,2265102.0,479752.0,22794.0,876.0,3111672.0,0.0,0.0,0.0,8778.0,17888.0,6879196.0,5937112.0,1710520.0,682436.0,0.0,0.0,0.0,0.0,9134.0,3282.0,0.0,0.0,0.0,0.0,0.0,0.0,14064.0,3169302.0,4293594.0,0.0,8166.0,1678.0,3086.0,143366.0,3904852.0,3400626.0,15186.0,0.0,0.0,0.0,2038520.0,2424202.0,785680.0,520166.0,393784.0,527958.0,780264.0,6386.0,0.0,0.0,8601744.0,0.0,12204.0,6954.0,280.0,3111672.0,79308.0,1050444.0,647414.0,237420.0,246280.0,271860.0,21840.0,99966.44,8601744.0,8601744.0,8570168.0,42042.0,16514.0,115274.0,100260.0,7476960.0,1209600.0,256668.0,6436824.96,75790.08,953084.16,0.0,0.0,0.0,0.0,62162.0,1639828.0,3425792.0,1817180.0,464266.0,52302.0,13316.0,2114.0,40.0,8601744.0,16738.0,2718.0,105216.0,699910.0,402748.0,4926286.0,1282220.0,41014.0,110.0,0.0,10092.0,1420.0,0.0,0.0,3600.0,77846.0,0.0,0.0,0.0,0.0,55764.0,34830.0,16568.0,0.0,0.0,102280.0,20142.0,21649080.0,2365522.0,0.0,0.0,0.0,0.0,1363250.0,5408.84,6460.0,1095482.0,2117310.0,869858.0,384186.0,782578.0,965610.0,708544.0,281776.0,268008.0,3608.0,0.0,0.0,1884.0,2.0,248.0,0.0,32.0,3262.0,16384.0,6121064.0,2304512.0,448.0,2408.0,1438.0,36.0,6518480.0
neg,33580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,309290.0,1378418.0,386658.0,24334.0,0.0,944340.0,0.0,0.0,0.0,0.0,0.0,1898974.0,1648766.0,436732.0,207042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113334.0,834734.0,635580.0,515480.0,0.0,1434.0,698.0,976.0,23506.0,1489658.0,582716.0,140.0,0.0,0.0,0.0,741574.0,490682.0,206542.0,145546.0,106666.0,101612.0,224310.0,82196.0,0.0,0.0,2336194.0,280.0,1094.0,1178.0,0.0,944340.0,30418.0,282686.0,153460.0,245180.0,,,187500.0,33580.97,2336194.0,2336194.0,2339496.0,13536.0,40700.0,109882.0,1121640.0,2099128.0,1209600.0,0.0,1850571.84,0.0,246712.32,0.0,0.0,0.0,0.0,0.0,11936.0,661674.0,1103144.0,302366.0,16974.0,2942.0,92.0,0.0,2336194.0,3282.0,388.0,17824.0,163650.0,101728.0,1000676.0,795186.0,15864.0,530.0,0.0,1392.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14932.0,33338.0,6222.0,0.0,0.0,64046.0,12154.0,3449340.0,488206.0,0.0,0.0,0.0,0.0,719890.0,906.56,962.0,259736.0,393504.0,246174.0,110600.0,200992.0,237960.0,212394.0,200082.0,227366.0,10320.0,0.0,0.0,,,,,,,,,,,,,,
neg,12,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2334.0,2090.0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,9638.0,8124.0,3650.0,672.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428.0,0.0,36.0,0.0,22.0,610.0,332.0,2486.0,942.0,0.0,0.0,0.0,2894.0,538.0,140.0,108.0,52.0,26.0,20.0,356.0,114.0,180.0,13292.0,4.0,4.0,0.0,0.0,1264.0,92.0,2606.0,1034.0,,,,3560.0,12.11,13292.0,13292.0,15076.0,21.0,6.0,1294.0,13200.0,4456.0,1209600.0,308.0,1794.24,0.0,1726.08,4.0,20.0,0.0,0.0,0.0,1310.0,2344.0,214.0,560.0,0.0,0.0,0.0,30.0,13292.0,932.0,8.0,12.0,228.0,170.0,974.0,1814.0,290.0,0.0,0.0,34.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,102.0,28.0,5680.0,554.0,0.0,48.0,0.0,0.0,0.0,0.84,534.0,2692.0,1352.0,276.0,48.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,6.0,0.0,0.0,24.0,70.0,1956.0,34.0,0.0,0.0,0.0,0.0,2040.0
neg,29620,714.0,0.0,0.0,0.0,0.0,0.0,0.0,19664.0,616720.0,1028458.0,358604.0,25610.0,1162.0,885408.0,0.0,0.0,0.0,0.0,0.0,1820826.0,1567264.0,367174.0,213372.0,0.0,0.0,0.0,0.0,1684.0,312.0,0.0,0.0,0.0,0.0,0.0,18260.0,1051204.0,685072.0,295682.0,0.0,1336.0,494.0,1048.0,29436.0,1296716.0,717518.0,3670.0,0.0,0.0,0.0,643628.0,526252.0,181734.0,132274.0,111522.0,103602.0,153616.0,191856.0,5734.0,0.0,2188450.0,22.0,458.0,202.0,44.0,885408.0,24504.0,176838.0,188838.0,226100.0,,,136780.0,29620.55,2188450.0,2188450.0,2185304.0,14205.0,2018.0,94614.0,973980.0,2050218.0,1209600.0,61404.0,1677646.08,0.0,370214.4,0.0,0.0,0.0,0.0,0.0,198282.0,772448.0,900608.0,167666.0,9282.0,1840.0,92.0,96.0,2188450.0,2902.0,410.0,2232.0,151424.0,142046.0,1421892.0,316054.0,13104.0,154.0,0.0,1538.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13458.0,31684.0,5452.0,0.0,0.0,47162.0,12636.0,150340.0,22832.0,1846144.0,972.0,0.0,0.0,835000.0,898.06,956.0,386160.0,341188.0,249414.0,122066.0,250814.0,288754.0,198582.0,89618.0,115684.0,7938.0,0.0,0.0,636.0,2.0,74.0,0.0,90.0,1134.0,862.0,1674898.0,67126.0,0.0,676.0,0.0,58.0,1703820.0
pos,113888,866.0,0.0,0.0,0.0,0.0,876.0,303552.0,2941446.0,4774160.0,1056666.0,18426.0,0.0,0.0,3765566.0,4082.0,0.0,0.0,118856.0,222506.0,6818200.0,5389900.0,2815262.0,1273262.0,2.0,0.0,0.0,0.0,1612.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306022.0,7789104.0,0.0,54578.0,22910.0,18860.0,22702.0,4213904.0,4762158.0,10.0,4.0,0.0,0.0,3293620.0,2293026.0,1119416.0,682140.0,426658.0,293214.0,245464.0,324770.0,240644.0,176174.0,9755382.0,6778.0,11830.0,2250.0,18.0,3765566.0,167550.0,1046436.0,1763058.0,358000.0,308100.0,323220.0,29120.0,113887.29,9755382.0,9755382.0,9596066.0,44628.0,934.0,105776.0,48020.0,9095126.0,1209600.0,351606.0,7071078.72,0.0,2010201.6,,,0.0,44798.0,823024.0,3618522.0,3344302.0,1079156.0,138902.0,37168.0,9012.0,242.0,712.0,9755382.0,14694.0,2948.0,402788.0,1483726.0,572468.0,5332072.0,1245736.0,40650.0,44.0,0.0,13852.0,13826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100566.0,52680.0,12882.0,0.0,0.0,321800.0,71508.0,120180.0,16418.0,0.0,0.0,0.0,0.0,56764110.0,,,2120248.0,1837586.0,1038786.0,481650.0,980680.0,1360074.0,1210528.0,53076.0,12498.0,0.0,0.0,0.0,652.0,0.0,2490.0,0.0,642.0,1336.0,690.0,6911286.0,2037208.0,0.0,3566.0,0.0,0.0,7199872.0
neg,380,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28976.0,0.0,0.0,0.0,608.0,1644.0,71296.0,59404.0,45510.0,4880.0,0.0,0.0,0.0,0.0,144.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117564.0,4.0,6.0,2.0,0.0,28976.0,1272.0,28674.0,16374.0,,,,44380.0,379.32,117564.0,117564.0,222.0,0.0,0.0,11372.0,116220.0,0.0,1209600.0,2586.0,31165.44,11633.28,27410.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,117564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,198.0,12790.0,18346.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,56276,2130706442.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,269764.0,2535700.0,942408.0,37284.0,2410.0,1668480.0,0.0,0.0,0.0,0.0,0.0,3342492.0,2892158.0,562068.0,391544.0,0.0,0.0,0.0,0.0,3950.0,530.0,0.0,0.0,0.0,0.0,0.0,81734.0,672124.0,2077334.0,957812.0,0.0,14260.0,16614.0,20772.0,547028.0,2980934.0,209394.0,2.0,0.0,0.0,0.0,1053092.0,1009522.0,541220.0,349474.0,228802.0,158872.0,151280.0,253196.0,43546.0,0.0,3905296.0,1308.0,2826.0,758.0,12.0,1668480.0,46710.0,219296.0,340092.0,162520.0,160640.0,179180.0,52500.0,56276.52,3905296.0,3905296.0,3916012.0,26600.0,14496.0,23028.0,268480.0,3789004.0,1209600.0,66060.0,3232016.64,0.0,554523.84,0.0,0.0,0.0,0.0,0.0,43670.0,906524.0,2256048.0,541840.0,31744.0,8258.0,920.0,6.0,3905296.0,5644.0,672.0,142544.0,315842.0,179616.0,2408556.0,719108.0,16806.0,216.0,0.0,1396.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24050.0,8206.0,4172.0,0.0,0.0,32526.0,9784.0,6100760.0,682388.0,1619716.0,222.0,0.0,0.0,0.0,1496.26,1518.0,583566.0,708566.0,531330.0,272542.0,467482.0,329632.0,318988.0,238734.0,311304.0,26860.0,0.0,0.0,3468.0,2.0,60.0,0.0,8.0,6276.0,2690.0,3221676.0,591400.0,0.0,11052.0,0.0,8.0,3265406.0
